query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note
ukube,ukubeke,0.8237,1,YES,YES,Strong candidate
ukube,ukubekezela,0.704,2,YES,YES,Strong candidate
ukube,ukubulawa,0.6798,3,YES,YES,Strong candidate
ukube,ukubuya,0.6461,4,YES,YES,Strong candidate
ukube,ukubuka,0.6442,5,YES,YES,Strong candidate
ukube,ukubhala,0.6334,6,YES,YES,Strong candidate
ukube,"ukubekezela,",0.6172,7,YES,YES,Strong candidate
ukube,"ukubekezelelana,",0.6163,8,YES,YES,Strong candidate
ukube,ukubheka,0.6095,9,YES,YES,Strong candidate
ukube,ukubona,0.6095,10,YES,YES,Strong candidate
ukubeke,ukube,0.8237,1,YES,YES,Strong candidate
ukubeke,ukubekezela,0.6991,2,YES,YES,Strong candidate
ukubeke,ngiqhubeke,0.6398,3,YES,YES,Strong candidate
ukubeke,ukubulawa,0.639,4,YES,YES,Strong candidate
ukubeke,aqhubeke,0.624,5,YES,YES,Strong candidate
ukubeke,"ukubekezela,",0.6178,6,YES,YES,Strong candidate
ukubeke,ukubuka,0.6079,7,YES,YES,Strong candidate
ukubeke,ukubuya,0.606,8,YES,YES,Strong candidate
ukubeke,"ukubekezelelana,",0.594,9,YES,YES,Moderate candidate
ukubeke,wayeke,0.5914,10,YES,YES,Moderate candidate
ukubhalansa,ukubhala,0.9251,1,YES,YES,Strong candidate
ukubhalansa,ukubulawa,0.7782,2,YES,YES,Strong candidate
ukubhalansa,ukubhikisha,0.7734,3,YES,YES,Strong candidate
ukubhalansa,ukubuka,0.7669,4,YES,YES,Strong candidate
ukubhalansa,ukubheka,0.7502,5,YES,YES,Strong candidate
ukubhalansa,bhala,0.7093,6,YES,YES,Strong candidate
ukubhalansa,ukutshala,0.6914,7,YES,YES,Strong candidate
ukubhalansa,ukubuya,0.6826,8,YES,YES,Strong candidate
ukubhalansa,ukuhoxa,0.6805,9,YES,YES,Strong candidate
ukubhalansa,ukulahleka,0.6696,10,YES,YES,Strong candidate
ukubhebhetheka,ukubheka,0.801,1,YES,YES,Strong candidate
ukubhebhetheka,ngebhadi,0.6314,2,YES,YES,Strong candidate
ukubhebhetheka,ukubhalansa,0.6269,3,YES,YES,Strong candidate
ukubhebhetheka,ngisabheka,0.6245,4,YES,YES,Strong candidate
ukubhebhetheka,esethenge,0.6201,5,YES,YES,Strong candidate
ukubhebhetheka,ukulahleka,0.6096,6,YES,YES,Strong candidate
ukubhebhetheka,ukubhala,0.6084,7,YES,YES,Strong candidate
ukubhebhetheka,lokubheka,0.6078,8,YES,YES,Strong candidate
ukubhebhetheka,ukubuka,0.6051,9,YES,YES,Strong candidate
ukubhebhetheka,ukuvuka,0.6021,10,YES,YES,Strong candidate
ukubonakala,zibonakala,0.8255,1,YES,YES,Strong candidate
ukubonakala,abonakala,0.8106,2,YES,YES,Strong candidate
ukubonakala,eyabonakala,0.7917,3,YES,YES,Strong candidate
ukubonakala,nezibonakalayo,0.7616,4,YES,YES,Strong candidate
ukubonakala,ebonakale,0.7367,5,YES,YES,Strong candidate
ukubonakala,noshange.,0.6131,6,YES,YES,Strong candidate
ukubonakala,wukubona,0.5845,7,YES,YES,Moderate candidate
ukubonakala,ukutholakala,0.5788,8,YES,YES,Moderate candidate
ukubonakala,nekankeshemba,0.5756,9,YES,YES,Moderate candidate
ukubonakala,nemisebenzi,0.5702,10,YES,YES,Moderate candidate
ukubuka,ukubuya,0.8238,1,YES,YES,Strong candidate
ukubuka,ukubulawa,0.8141,2,YES,YES,Strong candidate
ukubuka,ukubhala,0.7703,3,YES,YES,Strong candidate
ukubuka,ukubhalansa,0.7669,4,YES,YES,Strong candidate
ukubuka,ukuvuka,0.7479,5,YES,YES,Strong candidate
ukubuka,ukubheka,0.7402,6,YES,YES,Strong candidate
ukubuka,ukubuyiselwa,0.7083,7,YES,YES,Strong candidate
ukubuka,ukuma,0.6864,8,YES,YES,Strong candidate
ukubuka,ukulahleka,0.6842,9,YES,YES,Strong candidate
ukubuka,ukuba,0.681,10,YES,YES,Strong candidate
ukubuyiselwa,ukubuya,0.7763,1,YES,YES,Strong candidate
ukubuyiselwa,ukubulawa,0.7708,2,YES,YES,Strong candidate
ukubuyiselwa,ukudluliselwa,0.752,3,YES,YES,Strong candidate
ukubuyiselwa,ukubuka,0.7083,4,YES,YES,Strong candidate
ukubuyiselwa,ukubuyela,0.6858,5,YES,YES,Strong candidate
ukubuyiselwa,kwamenyezelwa,0.6853,6,YES,YES,Strong candidate
ukubuyiselwa,sekukhahlelwa,0.6843,7,YES,YES,Strong candidate
ukubuyiselwa,selidluliselwa,0.6811,8,YES,YES,Strong candidate
ukubuyiselwa,kowayelwa,0.6715,9,YES,YES,Strong candidate
ukubuyiselwa,ambuyisele,0.662,10,YES,YES,Strong candidate
ukucaba,ukucabanga,0.8889,1,YES,YES,Strong candidate
ukucaba,kokucabanga,0.7313,2,YES,YES,Strong candidate
ukucaba,ukuchuma,0.6833,3,YES,YES,Strong candidate
ukucaba,ukuwa,0.6597,4,YES,YES,Strong candidate
ukucaba,ukucula,0.6282,5,YES,YES,Strong candidate
ukucaba,ukuvuka,0.6279,6,YES,YES,Strong candidate
ukucaba,ukugeza,0.6148,7,YES,YES,Strong candidate
ukucaba,ukuvimba,0.6032,8,YES,YES,Strong candidate
ukucaba,ukuqeda,0.5995,9,YES,YES,Moderate candidate
ukucaba,zazinzima,0.5916,10,YES,YES,Moderate candidate
ukucabanga,ukucaba,0.8889,1,YES,YES,Strong candidate
ukucabanga,kokucabanga,0.8528,2,YES,YES,Strong candidate
ukucabanga,ecabanga,0.7458,3,YES,YES,Strong candidate
ukucabanga,engicabanga,0.7372,4,YES,YES,Strong candidate
ukucabanga,zazinzima,0.6524,5,YES,YES,Strong candidate
ukucabanga,bebanga,0.6458,6,YES,YES,Strong candidate
ukucabanga,ukuwa,0.6164,7,YES,YES,Strong candidate
ukucabanga,akubanga,0.6145,8,YES,YES,Strong candidate
ukucabanga,ukonga,0.6072,9,YES,YES,Strong candidate
ukucabanga,ukuvuka,0.5981,10,YES,YES,Moderate candidate
ukudela,ukuvela,0.7809,1,YES,YES,Strong candidate
ukudela,ukudweba,0.6918,2,YES,YES,Strong candidate
ukudela,ukuwa,0.6873,3,YES,YES,Strong candidate
ukudela,ukulandela,0.6839,4,YES,YES,Strong candidate
ukudela,ukudlulisela,0.656,5,YES,YES,Strong candidate
ukudela,ukulandelela,0.6506,6,YES,YES,Strong candidate
ukudela,ukugxila,0.6382,7,YES,YES,Strong candidate
ukudela,ukushayela,0.631,8,YES,YES,Strong candidate
ukudela,ukungenelela,0.63,9,YES,YES,Strong candidate
ukudela,ukuhlolwa,0.6236,10,YES,YES,Strong candidate
ukudlulisela,ukudluliselwa,0.7313,1,YES,YES,Strong candidate
ukudlulisela,ukudela,0.656,2,YES,YES,Strong candidate
ukudlulisela,ukudweba,0.6489,3,YES,YES,Strong candidate
ukudlulisela,ukunisela,0.6223,4,YES,YES,Strong candidate
ukudlulisela,ozifisela,0.6128,5,YES,YES,Strong candidate
ukudlulisela,ukuthakasela,0.5894,6,YES,YES,Moderate candidate
ukudlulisela,yahlasela,0.5869,7,YES,YES,Moderate candidate
ukudlulisela,ukuhlasela,0.5696,8,YES,YES,Moderate candidate
ukudlulisela,eshayela,0.5562,9,YES,YES,Moderate candidate
ukudlulisela,ukudlala,0.5561,10,YES,YES,Moderate candidate
ukudluliselwa,selidluliselwa,0.8638,1,YES,YES,Strong candidate
ukudluliselwa,adluliselwe,0.7867,2,YES,YES,Strong candidate
ukudluliselwa,selidluliselwe,0.7688,3,YES,YES,Strong candidate
ukudluliselwa,ukubuyiselwa,0.752,4,YES,YES,Strong candidate
ukudluliselwa,ukudlulisela,0.7313,5,YES,YES,Strong candidate
ukudluliselwa,ukudweba,0.721,6,YES,YES,Strong candidate
ukudluliselwa,eboshelwa,0.7164,7,YES,YES,Strong candidate
ukudluliselwa,kowayelwa,0.716,8,YES,YES,Strong candidate
ukudluliselwa,kwamenyezelwa,0.7157,9,YES,YES,Strong candidate
ukudluliselwa,zivulelwa,0.691,10,YES,YES,Strong candidate
ukufakaza,ukufaka,0.882,1,YES,YES,Strong candidate
ukufakaza,ukufana,0.719,2,YES,YES,Strong candidate
ukufakaza,okufakazelwa,0.6587,3,YES,YES,Strong candidate
ukufakaza,makhaza,0.6553,4,YES,YES,Strong candidate
ukufakaza,befunda,0.6545,5,YES,YES,Strong candidate
ukufakaza,"yi-highstakes,",0.644,6,YES,YES,Strong candidate
ukufakaza,nemigulukudu.,0.6418,7,YES,YES,Strong candidate
ukufakaza,ochaza,0.641,8,YES,YES,Strong candidate
ukufakaza,khambule.,0.6397,9,YES,YES,Strong candidate
ukufakaza,uchaza,0.6374,10,YES,YES,Strong candidate
ukufana,ukufaka,0.804,1,YES,YES,Strong candidate
ukufana,befuna,0.7542,2,YES,YES,Strong candidate
ukufana,ukufakaza,0.719,3,YES,YES,Strong candidate
ukufana,befunda,0.6216,4,YES,YES,Strong candidate
ukufana,nethemba,0.5769,5,YES,YES,Moderate candidate
ukufana,befundisa,0.576,6,YES,YES,Moderate candidate
ukufana,yokuyofuna,0.5707,7,YES,YES,Moderate candidate
ukufana,ekusebenzeni,0.5601,8,YES,YES,Moderate candidate
ukufana,yokwamukela,0.5431,9,YES,YES,Moderate candidate
ukufana,okufanayo,0.5427,10,YES,YES,Moderate candidate
ukufeza,ukufika,0.693,1,YES,YES,Strong candidate
ukufeza,ukuvela,0.6817,2,YES,YES,Strong candidate
ukufeza,ufeza,0.6718,3,YES,YES,Strong candidate
ukufeza,ukuwa,0.6651,4,YES,YES,Strong candidate
ukufeza,lokufeza,0.6421,5,YES,YES,Strong candidate
ukufeza,ukufakaza,0.6205,6,YES,YES,Strong candidate
ukufeza,u-matric,0.6197,7,YES,YES,Strong candidate
ukufeza,ukufinyelela,0.6156,8,YES,YES,Strong candidate
ukufeza,ukufudumala,0.6112,9,YES,YES,Strong candidate
ukufeza,ukungcola,0.6078,10,YES,YES,Strong candidate
ukufuna,ukufunda,0.8257,1,YES,YES,Strong candidate
ukufuna,ukufukula,0.8112,2,YES,YES,Strong candidate
ukufuna,ukufundisa,0.8049,3,YES,YES,Strong candidate
ukufuna,ukufudumala,0.7814,4,YES,YES,Strong candidate
ukufuna,"ukufunda,",0.7057,5,YES,YES,Strong candidate
ukufuna,ukufundiswa,0.6637,6,YES,YES,Strong candidate
ukufuna,ukufika,0.6038,7,YES,YES,Strong candidate
ukufuna,ukuma,0.5746,8,YES,YES,Moderate candidate
ukufuna,ukuchuma,0.5681,9,YES,YES,Moderate candidate
ukufuna,ukuwa,0.5469,10,YES,YES,Moderate candidate
ukufundiswa,lufundiswa,0.7764,1,YES,YES,Strong candidate
ukufundiswa,ukufundisa,0.7362,2,YES,YES,Strong candidate
ukufundiswa,ukufunda,0.7171,3,YES,YES,Strong candidate
ukufundiswa,ukufuna,0.6637,4,YES,YES,Strong candidate
ukufundiswa,ekufundiseni,0.6316,5,YES,YES,Strong candidate
ukufundiswa,zifundiswa,0.6,6,YES,YES,Strong candidate
ukufundiswa,"ukufunda,",0.5998,7,YES,YES,Moderate candidate
ukufundiswa,ukufudumala,0.5981,8,YES,YES,Moderate candidate
ukufundiswa,lokufundisa,0.5959,9,YES,YES,Moderate candidate
ukufundiswa,nokufundisa,0.593,10,YES,YES,Moderate candidate
ukugcinwa,ukugcina,0.8492,1,YES,YES,Strong candidate
ukugcinwa,ukuwa,0.7427,2,YES,YES,Strong candidate
ukugcinwa,ukugwema,0.7396,3,YES,YES,Strong candidate
ukugcinwa,ukugxila,0.7283,4,YES,YES,Strong candidate
ukugcinwa,ukumema,0.6952,5,YES,YES,Strong candidate
ukugcinwa,nokugcinwa,0.6899,6,YES,YES,Strong candidate
ukugcinwa,ugcina,0.689,7,YES,YES,Strong candidate
ukugcinwa,ukugeza,0.6855,8,YES,YES,Strong candidate
ukugcinwa,lokugcina,0.669,9,YES,YES,Strong candidate
ukugcinwa,ukungcola,0.6613,10,YES,YES,Strong candidate
ukugxila,ukugeza,0.7802,1,YES,YES,Strong candidate
ukugxila,ukuwa,0.7801,2,YES,YES,Strong candidate
ukugxila,ukugwema,0.7585,3,YES,YES,Strong candidate
ukugxila,ukuvuka,0.7527,4,YES,YES,Strong candidate
ukugxila,ukumema,0.7423,5,YES,YES,Strong candidate
ukugxila,ukuma,0.7421,6,YES,YES,Strong candidate
ukugxila,ukuvela,0.7391,7,YES,YES,Strong candidate
ukugxila,ukucula,0.7345,8,YES,YES,Strong candidate
ukugxila,ukugcinwa,0.7283,9,YES,YES,Strong candidate
ukugxila,ukungcola,0.7236,10,YES,YES,Strong candidate
ukuhambisana,okuhambisana,0.9401,1,YES,YES,Strong candidate
ukuhambisana,ngokuhambisana,0.9081,2,YES,YES,Strong candidate
ukuhambisana,ehambisana,0.8567,3,YES,YES,Strong candidate
ukuhambisana,bahambisana,0.8492,4,YES,YES,Strong candidate
ukuhambisana,ziyahambisana,0.8486,5,YES,YES,Strong candidate
ukuhambisana,ohambisana,0.8424,6,YES,YES,Strong candidate
ukuhambisana,ayahambisana,0.8342,7,YES,YES,Strong candidate
ukuhambisana,ukuhamba,0.776,8,YES,YES,Strong candidate
ukuhambisana,ezihambisana,0.7384,9,YES,YES,Strong candidate
ukuhambisana,uhambo,0.6916,10,YES,YES,Strong candidate
ukuhlakanipha,ngokuhlakanipha,0.7752,1,YES,YES,Strong candidate
ukuhlakanipha,ezihlakaniphile,0.6306,2,YES,YES,Strong candidate
ukuhlakanipha,ezihlonipha,0.6128,3,YES,YES,Strong candidate
ukuhlakanipha,ukuhlasela,0.6081,4,YES,YES,Strong candidate
ukuhlakanipha,ukuhlinzeka,0.5793,5,YES,YES,Moderate candidate
ukuhlakanipha,ngokuzidela,0.5551,6,YES,YES,Moderate candidate
ukuhlakanipha,ukuhlaziya,0.551,7,YES,YES,Moderate candidate
ukuhlakanipha,ukuhlonipha,0.5479,8,YES,YES,Moderate candidate
ukuhlakanipha,ukuhlela,0.5451,9,YES,YES,Moderate candidate
ukuhlakanipha,ngokuphiwa,0.5398,10,YES,YES,Moderate candidate
ukuhlasela,ukuhlola,0.6949,1,YES,YES,Strong candidate
ukuhlasela,ezihlasela,0.6431,2,YES,YES,Strong candidate
ukuhlasela,ukuhlaziya,0.6202,3,YES,YES,Strong candidate
ukuhlasela,ukuvela,0.6192,4,YES,YES,Strong candidate
ukuhlasela,ukuhlela,0.6167,5,YES,YES,Strong candidate
ukuhlasela,yahlasela,0.6158,6,YES,YES,Strong candidate
ukuhlasela,ukuthakasela,0.6133,7,YES,YES,Strong candidate
ukuhlasela,ukuhlakanipha,0.6081,8,YES,YES,Strong candidate
ukuhlasela,ukushayela,0.6071,9,YES,YES,Strong candidate
ukuhlasela,ukuhlonipha,0.6036,10,YES,YES,Strong candidate
ukuhlelela,ukuhlela,0.9188,1,YES,YES,Strong candidate
ukuhlelela,ukuhlenga,0.6968,2,YES,YES,Strong candidate
ukuhlelela,uhlela,0.6818,3,YES,YES,Strong candidate
ukuhlelela,"ukuhlela,",0.6689,4,YES,YES,Strong candidate
ukuhlelela,ukungenelela,0.6684,5,YES,YES,Strong candidate
ukuhlelela,ukulandelela,0.6509,6,YES,YES,Strong candidate
ukuhlelela,qikelela,0.6359,7,YES,YES,Strong candidate
ukuhlelela,"nokuhlela,",0.6173,8,YES,YES,Strong candidate
ukuhlelela,uhlele,0.605,9,YES,YES,Strong candidate
ukuhlelela,bayikhombisa,0.6046,10,YES,YES,Strong candidate
ukuhlenga,ukuhlela,0.7719,1,YES,YES,Strong candidate
ukuhlenga,ukuhoxa,0.7484,2,YES,YES,Strong candidate
ukuhlenga,ukuhlolwa,0.7324,3,YES,YES,Strong candidate
ukuhlenga,ukuhlola,0.7311,4,YES,YES,Strong candidate
ukuhlenga,ukuhlelela,0.6968,5,YES,YES,Strong candidate
ukuhlenga,ukuhlonipha,0.6949,6,YES,YES,Strong candidate
ukuhlenga,"ukuhloniphana,",0.6659,7,YES,YES,Strong candidate
ukuhlenga,ukuhlaziya,0.6648,8,YES,YES,Strong candidate
ukuhlenga,ukuhlinzeka,0.6566,9,YES,YES,Strong candidate
ukuhlenga,"ukuhlela,",0.6421,10,YES,YES,Strong candidate
ukuhlonishwa,ohlonishwa,0.703,1,YES,YES,Strong candidate
ukuhlonishwa,ukuhlolwa,0.7026,2,YES,YES,Strong candidate
ukuhlonishwa,ukuhlonipha,0.6617,3,YES,YES,Strong candidate
ukuhlonishwa,ukuhlola,0.6487,4,YES,YES,Strong candidate
ukuhlonishwa,ukumsiza,0.6425,5,YES,YES,Strong candidate
ukuhlonishwa,ogxile,0.6349,6,YES,YES,Strong candidate
ukuhlonishwa,bathenga,0.6266,7,YES,YES,Strong candidate
ukuhlonishwa,"ukuhloniphana,",0.6019,8,YES,YES,Strong candidate
ukuhlonishwa,ukuhlenga,0.6015,9,YES,YES,Strong candidate
ukuhlonishwa,owaziwa,0.5913,10,YES,YES,Moderate candidate
ukujabulela,ujabulele,0.747,1,YES,YES,Strong candidate
ukujabulela,zokujabulela,0.7235,2,YES,YES,Strong candidate
ukujabulela,nokujabula,0.6618,3,YES,YES,Strong candidate
ukujabulela,bejabulela,0.6556,4,YES,YES,Strong candidate
ukujabulela,ukumsiza,0.6172,5,YES,YES,Strong candidate
ukujabulela,ngokujabula.,0.6151,6,YES,YES,Strong candidate
ukujabulela,"ngokujabula,",0.614,7,YES,YES,Strong candidate
ukujabulela,bayazijabulela,0.6062,8,YES,YES,Strong candidate
ukujabulela,zijabulela,0.5932,9,YES,YES,Moderate candidate
ukujabulela,ukuma,0.5864,10,YES,YES,Moderate candidate
ukukhiqizwa,ukukhipha,0.766,1,YES,YES,Strong candidate
ukukhiqizwa,ekukhiqizeni,0.7524,2,YES,YES,Strong candidate
ukukhiqizwa,zikhiqizwa,0.7032,3,YES,YES,Strong candidate
ukukhiqizwa,ezikhiqizwa,0.703,4,YES,YES,Strong candidate
ukukhiqizwa,zomkhiqizo,0.6989,5,YES,YES,Strong candidate
ukukhiqizwa,ezomkhiqizo,0.6904,6,YES,YES,Strong candidate
ukukhiqizwa,ukukhanya,0.6601,7,YES,YES,Strong candidate
ukukhiqizwa,ukukhombisa,0.6574,8,YES,YES,Strong candidate
ukukhiqizwa,ukukhathazeka,0.6573,9,YES,YES,Strong candidate
ukukhiqizwa,ukukhulisa,0.6564,10,YES,YES,Strong candidate
ukukholelwa,ukholelwa,0.8765,1,YES,YES,Strong candidate
ukukholelwa,kwakholelwa,0.7682,2,YES,YES,Strong candidate
ukukholelwa,ngikholelwa,0.7183,3,YES,YES,Strong candidate
ukukholelwa,ukukhomba,0.7157,4,YES,YES,Strong candidate
ukukholelwa,ukukhonza,0.711,5,YES,YES,Strong candidate
ukukholelwa,uyakholelwa,0.7095,6,YES,YES,Strong candidate
ukukholelwa,ukukhanya,0.7093,7,YES,YES,Strong candidate
ukukholelwa,ukukhuluma,0.6992,8,YES,YES,Strong candidate
ukukholelwa,ukukhula,0.6968,9,YES,YES,Strong candidate
ukukholelwa,ukukhokhelwa.,0.686,10,YES,YES,Strong candidate
ukukhombisa,ukukhomba,0.8884,1,YES,YES,Strong candidate
ukukhombisa,ukukhipha,0.783,2,YES,YES,Strong candidate
ukukhombisa,ukukhanya,0.7582,3,YES,YES,Strong candidate
ukukhombisa,ukukhonza,0.7455,4,YES,YES,Strong candidate
ukukhombisa,ekhombisa,0.7453,5,YES,YES,Strong candidate
ukukhombisa,okhombisa,0.7429,6,YES,YES,Strong candidate
ukukhombisa,bekhombisa,0.7313,7,YES,YES,Strong candidate
ukukhombisa,eziyisikhombisa,0.7257,8,YES,YES,Strong candidate
ukukhombisa,lukhombisa,0.7146,9,YES,YES,Strong candidate
ukukhombisa,ukukhulisa,0.6843,10,YES,YES,Strong candidate
ukukhonza,ukukhomba,0.8029,1,YES,YES,Strong candidate
ukukhonza,ukukhombisa,0.7455,2,YES,YES,Strong candidate
ukukhonza,ukukhipha,0.7145,3,YES,YES,Strong candidate
ukukhonza,ukukholelwa,0.711,4,YES,YES,Strong candidate
ukukhonza,ukukhanya,0.7042,5,YES,YES,Strong candidate
ukukhonza,ukuphana,0.6488,6,YES,YES,Strong candidate
ukukhonza,ukukhuluma,0.6367,7,YES,YES,Strong candidate
ukukhonza,ukugeza,0.6314,8,YES,YES,Strong candidate
ukukhonza,ukukhula,0.6263,9,YES,YES,Strong candidate
ukukhonza,ukuphasa,0.624,10,YES,YES,Strong candidate
ukukhuthazana,ziyagezana,0.7142,1,YES,YES,Strong candidate
ukukhuthazana,nokwelekelana,0.6659,2,YES,YES,Strong candidate
ukukhuthazana,ukukhulekela,0.6494,3,YES,YES,Strong candidate
ukukhuthazana,ukukhipha,0.6445,4,YES,YES,Strong candidate
ukukhuthazana,ukukhomba,0.6398,5,YES,YES,Strong candidate
ukukhuthazana,ukukhombisa,0.635,6,YES,YES,Strong candidate
ukukhuthazana,ukukhulisa,0.6102,7,YES,YES,Strong candidate
ukukhuthazana,ukukholelwa,0.6098,8,YES,YES,Strong candidate
ukukhuthazana,ukukhuluma,0.6018,9,YES,YES,Strong candidate
ukukhuthazana,"ukukhuluma,",0.6007,10,YES,YES,Strong candidate
ukukulungisa,ukulungisa,0.9126,1,YES,YES,Strong candidate
ukukulungisa,ukuvuka,0.7033,2,YES,YES,Strong candidate
ukukulungisa,ukugwema,0.7011,3,YES,YES,Strong candidate
ukukulungisa,ukuma,0.6716,4,YES,YES,Strong candidate
ukukulungisa,ukumema,0.6478,5,YES,YES,Strong candidate
ukukulungisa,ukungcola,0.6456,6,YES,YES,Strong candidate
ukukulungisa,wukugula,0.629,7,YES,YES,Strong candidate
ukukulungisa,bayalungisa,0.6238,8,YES,YES,Strong candidate
ukukulungisa,ukulahleka,0.6226,9,YES,YES,Strong candidate
ukukulungisa,ukugeza,0.6213,10,YES,YES,Strong candidate
ukulahleka,ukulawula,0.7727,1,YES,YES,Strong candidate
ukulahleka,ukuvuka,0.7123,2,YES,YES,Strong candidate
ukulahleka,ukubuka,0.6842,3,YES,YES,Strong candidate
ukulahleka,ukulala,0.6722,4,YES,YES,Strong candidate
ukulahleka,ukulalela,0.6699,5,YES,YES,Strong candidate
ukulahleka,ukubhalansa,0.6696,6,YES,YES,Strong candidate
ukulahleka,ukugeza,0.6602,7,YES,YES,Strong candidate
ukulahleka,ukubulawa,0.6595,8,YES,YES,Strong candidate
ukulahleka,ukumsiza,0.6576,9,YES,YES,Strong candidate
ukulahleka,ukuma,0.6574,10,YES,YES,Strong candidate
ukulandela,ukulandelela,0.7869,1,YES,YES,Strong candidate
ukulandela,elandela,0.7327,2,YES,YES,Strong candidate
ukulandela,yokulandela,0.6861,3,YES,YES,Strong candidate
ukulandela,ukudela,0.6839,4,YES,YES,Strong candidate
ukulandela,silandela,0.679,5,YES,YES,Strong candidate
ukulandela,ukulahleka,0.6501,6,YES,YES,Strong candidate
ukulandela,ukulawula,0.628,7,YES,YES,Strong candidate
ukulandela,uyalandela,0.6212,8,YES,YES,Strong candidate
ukulandela,bayilandela,0.5993,9,YES,YES,Moderate candidate
ukulandela,ukulindele,0.5935,10,YES,YES,Moderate candidate
ukulandelela,ukulandela,0.7869,1,YES,YES,Strong candidate
ukulandelela,ukulalela,0.6801,2,YES,YES,Strong candidate
ukulandelela,balandelela,0.6766,3,YES,YES,Strong candidate
ukulandelela,ukuhlelela,0.6509,4,YES,YES,Strong candidate
ukulandelela,ukudela,0.6506,5,YES,YES,Strong candidate
ukulandelela,ukulindele,0.6481,6,YES,YES,Strong candidate
ukulandelela,ukulahleka,0.6465,7,YES,YES,Strong candidate
ukulandelela,ukhomishana,0.6239,8,YES,YES,Strong candidate
ukulandelela,ukuvela,0.6237,9,YES,YES,Strong candidate
ukulandelela,yokulandela,0.6182,10,YES,YES,Strong candidate
ukulawula,ukulahleka,0.7727,1,YES,YES,Strong candidate
ukulawula,ukulala,0.7328,2,YES,YES,Strong candidate
ukulawula,ukucula,0.7326,3,YES,YES,Strong candidate
ukulawula,ukulalela,0.6624,4,YES,YES,Strong candidate
ukulawula,ukungcola,0.6514,5,YES,YES,Strong candidate
ukulawula,ukubulawa,0.6482,6,YES,YES,Strong candidate
ukulawula,ukulindele,0.6473,7,YES,YES,Strong candidate
ukulawula,ukuletha,0.6284,8,YES,YES,Strong candidate
ukulawula,ukulandela,0.628,9,YES,YES,Strong candidate
ukulawula,ukuyilawula.,0.6263,10,YES,YES,Strong candidate
ukuletha,"eziswele,",0.6439,1,YES,YES,Strong candidate
ukuletha,ukulawula,0.6284,2,YES,YES,Strong candidate
ukuletha,ukulala,0.613,3,YES,YES,Strong candidate
ukuletha,ukulahleka,0.6031,4,YES,YES,Strong candidate
ukuletha,ukulandelela,0.5612,5,YES,YES,Moderate candidate
ukuletha,ukulwa,0.5611,6,YES,YES,Moderate candidate
ukuletha,ukulalela,0.5588,7,YES,YES,Moderate candidate
ukuletha,ukulindele,0.5585,8,YES,YES,Moderate candidate
ukuletha,afikiswe,0.5414,9,YES,YES,Moderate candidate
ukuletha,usukule,0.5174,10,YES,YES,Moderate candidate
ukulindele,okulindeleke,0.705,1,YES,YES,Strong candidate
ukulindele,busondele,0.6823,2,YES,YES,Strong candidate
ukulindele,ukulingana,0.6749,3,YES,YES,Strong candidate
ukulindele,"ukulima,",0.6608,4,YES,YES,Strong candidate
ukulindele,"ukulingana,",0.6534,5,YES,YES,Strong candidate
ukulindele,ukulandelela,0.6481,6,YES,YES,Strong candidate
ukulindele,ukulawula,0.6473,7,YES,YES,Strong candidate
ukulindele,ukulimala,0.6455,8,YES,YES,Strong candidate
ukulindele,ukungcola,0.6351,9,YES,YES,Strong candidate
ukulindele,“kwakuvele,0.6311,10,YES,YES,Strong candidate
ukulungisa,ukukulungisa,0.9126,1,YES,YES,Strong candidate
ukulungisa,"ukulungele,",0.6693,2,YES,YES,Strong candidate
ukulungisa,bayalungisa,0.6188,3,YES,YES,Strong candidate
ukulungisa,ukulahleka,0.6021,4,YES,YES,Strong candidate
ukulungisa,ukugwema,0.5949,5,YES,YES,Moderate candidate
ukulungisa,ukuvuka,0.5632,6,YES,YES,Moderate candidate
ukulungisa,ukungcola,0.5626,7,YES,YES,Moderate candidate
ukulungisa,ukuzokhangisa,0.5546,8,YES,YES,Moderate candidate
ukulungisa,ukusayinisa,0.5507,9,YES,YES,Moderate candidate
ukulungisa,nolulungile,0.5499,10,YES,YES,Moderate candidate
ukuma,ukumema,0.845,1,YES,YES,Strong candidate
ukuma,ukuchuma,0.8023,2,YES,YES,Strong candidate
ukuma,ukuvuka,0.7987,3,YES,YES,Strong candidate
ukuma,ukugwema,0.7975,4,YES,YES,Strong candidate
ukuma,ukumsiza,0.7738,5,YES,YES,Strong candidate
ukuma,ukugxila,0.7421,6,YES,YES,Strong candidate
ukuma,ukuwa,0.7369,7,YES,YES,Strong candidate
ukuma,ukucula,0.7187,8,YES,YES,Strong candidate
ukuma,ukufukula,0.7045,9,YES,YES,Strong candidate
ukuma,ukuvela,0.704,10,YES,YES,Strong candidate
ukumema,ukugwema,0.8772,1,YES,YES,Strong candidate
ukumema,ukuma,0.845,2,YES,YES,Strong candidate
ukumema,ukugxila,0.7423,3,YES,YES,Strong candidate
ukumema,ukuchuma,0.7353,4,YES,YES,Strong candidate
ukumema,ukuwa,0.731,5,YES,YES,Strong candidate
ukumema,ukuvuka,0.7249,6,YES,YES,Strong candidate
ukumema,ukucula,0.72,7,YES,YES,Strong candidate
ukumema,ukumelana,0.7006,8,YES,YES,Strong candidate
ukumema,ukugcinwa,0.6952,9,YES,YES,Strong candidate
ukumema,ukugeza,0.695,10,YES,YES,Strong candidate
