query_word,candidate,cosine_similarity,rank,above_threshold,noun_class_match,note,query_english,candidate_english,wordnet_validated,wordnet_score,shared_synset,final_verdict
uzoqala,uzobona,0.8483,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,"""sizoqhubeka",0.8722,1,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
uzoqhubeka,basazoqhubeka,0.865,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,beqhubeka,0.8342,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,uqhubeka,0.8257,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,waqhubeka,0.8081,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,iqhubeka,0.8021,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,bazaqhubeka,0.7558,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,uzozwa,0.7303,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,uzogqoka,0.7168,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzoqhubeka,uzohleka,0.7108,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,bazosebenza,0.9057,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,osebenza,0.852,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzohleka,0.8509,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzofunda,0.8312,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzogeza,0.8278,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzozwa,0.8225,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzocula,0.8148,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzohamba,0.8111,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzovuka,0.8106,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenza,uzobona,0.8098,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,besebenzisana,0.8519,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,bayasebenzisana,0.7782,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,basebenzisana,0.7756,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,uzobusebenzisa,0.7537,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,ukusebenzisana,0.713,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
uzosebenzisana,ukuhlalisana,0.6859,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
uzosebenzisana,nokusebenzisana,0.6565,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,uzobona,0.6408,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,uzokhomba,0.6319,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosebenzisana,uzoqala,0.6312,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzogeza,0.9128,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzocula,0.8943,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzohleka,0.8898,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzogqoka,0.8858,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzodla,0.884,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzobona,0.881,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzohamba,0.8796,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzophuza,0.8692,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzogijima,0.8654,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzosiza,uzovuka,0.8642,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzobona,0.8012,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzohleka,0.7994,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzovuka,0.7991,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzogeza,0.7987,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzocula,0.7854,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzozwa,0.7812,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzobuya,0.7747,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzojabula,0.7728,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzodla,0.7712,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothanda,uzosiza,0.7627,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,erobhothini,0.7762,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzovuka,0.7647,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzozwa,0.7384,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzobe,0.7218,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzolivuma,0.7199,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzobona,0.7198,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzohleka,0.7148,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzogqoka,0.7134,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzofunda,0.7116,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothini,uzoqala,0.7086,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzodla,0.8492,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzocula,0.8485,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzoqala,0.831,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzohamba,0.8083,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzogeza,0.8053,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzozwa,0.8043,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzolivuma,0.8038,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzobona,0.8,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzogijima,0.7987,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzothola,uzohleka,0.7913,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzohleka,0.9195,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzogqoka,0.9195,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzogeza,0.9076,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzocula,0.8944,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzohamba,0.8874,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzozwa,0.887,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzodla,0.8788,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzogijima,0.8735,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzophuza,0.8657,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzovuka,uzosiza,0.8642,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzozwa,0.8283,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzogeza,0.8263,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzohleka,0.8081,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzodla,0.8061,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzogijima,0.7998,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzohamba,0.7996,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzocula,0.7976,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzofunda,0.7918,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzoqala,0.7899,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozitshela,uzovuka,0.7891,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzogeza,0.9037,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzocula,0.896,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzovuka,0.887,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzogqoka,0.8796,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzogijima,0.8775,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzodla,0.8747,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzohleka,0.8723,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzohamba,0.8696,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzobona,0.8595,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
uzozwa,uzosiza,0.856,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,uvakashela,0.9608,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,bavakashela,0.9476,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,ezivakashela,0.9229,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,ukuvakashela,0.9163,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,abavakashela,0.9154,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,ziyavakashela,0.8911,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,uvakashele,0.7891,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,ukuzovakasha,0.7624,8,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
vakashela,abavakashi,0.7475,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
vakashela,ukuvakasha,0.7352,10,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
velenkosini,lenkosi,0.7928,1,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,ekilasini,0.7433,2,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,ekhasini,0.7343,3,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,eqenjini,0.7303,4,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,ungobeni,0.7261,5,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, inferred_from, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,ulayini,0.7249,6,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
velenkosini,abahlengikazi,0.7206,7,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, english, primary_translation, alternative_translations",True,1.0,english.n.03,CONFIRMED SYNONYM
velenkosini,i-amandlenkosi,0.7202,8,YES,YES,Strong candidate,,,,,,STRONG CANDIDATE (no WordNet data)
velenkosini,dlamini,0.7138,9,YES,YES,Strong candidate,"zulu, source, english, primary_translation, alternative_translations, corpus_example","zulu, source, english, primary_translation, alternative_translations, corpus_example",True,1.0,reservoir.n.04,CONFIRMED SYNONYM
